date,open,close,high,low,volume,code,returnRate,return
2017-05-10,23.364,28.04,28.04,23.364,121.0,603926,,
2017-05-11,30.846,30.846,30.846,30.846,84.0,603926,0.10007132667617692,0.10007132667617692
2017-05-12,33.929,33.929,33.929,33.929,60.0,603926,0.09994812941710439,0.0999481294171044
2017-05-15,37.327,37.327,37.327,37.327,266.0,603926,0.10015031389077178,0.10015031389077178
2017-05-16,41.058,41.058,41.058,41.058,889.0,603926,0.09995445655959498,0.09995445655959498
2017-05-17,45.162,45.162,45.162,45.162,3813.0,603926,0.09995615957913194,0.09995615957913194
2017-05-18,47.72,47.033,49.619,45.907,161342.0,603926,0.04142863469288345,0.04142863469288345
2017-05-19,42.833999999999996,42.328,44.65600000000001,42.328,58573.0,603926,-0.10003614483447788,-0.10003614483447787
2017-05-22,38.653,38.224000000000004,40.075,38.1,97516.0,603926,-0.09695709695709694,-0.09695709695709694
2017-05-23,37.861,37.107,39.111,36.639,65910.0,603926,-0.029222478024278055,-0.02922247802427805
2017-05-24,37.222,37.823,38.128,36.744,52966.0,603926,0.019295550704718816,0.019295550704718816
2017-05-25,37.431999999999995,35.16,37.699,34.358000000000004,73372.0,603926,-0.07040689527536165,-0.07040689527536165
2017-05-26,35.504,35.485,36.62,34.845,62203.0,603926,0.00924345847554047,0.009243458475540471
2017-05-31,36.744,35.971,38.606,35.905,70269.0,603926,0.013695927856840838,0.013695927856840838
2017-06-01,34.425,32.373000000000005,35.093,32.373000000000005,59870.0,603926,-0.10002502015512474,-0.10002502015512474
2017-06-02,31.495,35.609,35.609,31.495,74133.0,603926,0.09995984307910903,0.09995984307910903
2017-06-05,37.422,35.637,37.422,35.551,77599.0,603926,0.0007863180656575218,0.0007863180656575218
2017-06-06,34.806999999999995,34.721,35.122,34.082,43111.0,603926,-0.025703622639391754,-0.02570362263939176
2017-06-07,34.54,36.22,37.279,34.473,57549.0,603926,0.043172719679732796,0.0431727196797328
2017-06-08,35.73300000000001,35.59900000000001,36.601,34.692,43032.0,603926,-0.017145223633351407,-0.01714522363335141
2017-06-09,35.313,34.998000000000005,35.58,34.463,26466.0,603926,-0.016882496699345655,-0.016882496699345655
2017-06-12,33.977,32.478,34.263000000000005,32.402,35429.0,603926,-0.07200411452082985,-0.07200411452082985
2017-06-13,32.402,33.423,33.69,32.402,24999.0,603926,0.029096619249953822,0.029096619249953826
2017-06-14,33.576,33.06,33.576,32.621,18669.0,603926,-0.010860784489722632,-0.010860784489722629
2017-06-15,33.108000000000004,33.775999999999996,34.177,33.108000000000004,26644.0,603926,0.021657592256503145,0.021657592256503145
2017-06-16,33.614000000000004,33.27,33.786,33.08,19471.0,603926,-0.01498105163429634,-0.01498105163429634
