date,open,close,high,low,volume,code,returnRate,return
2013-01-04,5.621,5.487,5.705,5.4570000000000025,15749.0,300052,,
2013-01-07,5.4620000000000015,5.477,5.557,5.377999999999999,12708.0,300052,-0.0018224895206852172,-0.0018224895206852168
2013-01-08,5.477,5.596,5.72,5.4270000000000005,31855.0,300052,0.021727222932262143,0.021727222932262143
2013-01-09,5.561,5.5760000000000005,5.785,5.527,21926.0,300052,-0.003573981415296564,-0.003573981415296564
2013-01-10,5.566,5.631,5.755,5.537000000000001,22785.0,300052,0.009863701578192201,0.0098637015781922
2013-01-11,5.6110000000000015,5.432,5.725,5.393,31168.0,300052,-0.03534008169064107,-0.03534008169064107
2013-01-14,5.4620000000000015,5.621,5.6610000000000005,5.348,28617.0,300052,0.0347938144329897,0.0347938144329897
2013-01-15,5.6110000000000015,5.79,5.845,5.6110000000000015,36506.0,300052,0.030065824586372455,0.03006582458637245
2013-01-16,5.79,5.715,5.845,5.596,28179.0,300052,-0.012953367875647699,-0.0129533678756477
2013-01-17,5.735,5.621,5.75,5.5760000000000005,19225.0,300052,-0.016447944006999022,-0.016447944006999022
2013-01-18,5.626,5.735,5.81,5.566,25974.0,300052,0.020281088774239436,0.02028108877423944
2013-01-21,5.73,5.85,5.909,5.666,30454.0,300052,0.0200523103748909,0.0200523103748909
2013-01-22,5.81,5.6110000000000015,5.869,5.4620000000000015,20185.0,300052,-0.04085470085470053,-0.04085470085470053
2013-01-23,5.5470000000000015,5.591,5.646,5.477,12205.0,300052,-0.0035644270183570388,-0.003564427018357039
2013-01-24,5.591,5.327999999999999,5.691,5.313,19391.0,300052,-0.04703988553031672,-0.04703988553031672
2013-01-25,5.318,5.2589999999999995,5.382999999999999,5.224,9822.0,300052,-0.012950450450450443,-0.012950450450450443
2013-01-28,5.327999999999999,5.591,5.71,5.273,36274.0,300052,0.06312987259935364,0.06312987259935364
2013-01-29,5.566,5.596,5.75,5.517,26633.0,300052,0.0008942944017170262,0.0008942944017170262
2013-01-30,5.596,5.477,5.646,5.412999999999999,17751.0,300052,-0.02126518942101497,-0.02126518942101497
2013-01-31,5.4620000000000015,5.527,5.601,5.377999999999999,31384.0,300052,0.009129085265656348,0.009129085265656348
2013-02-01,5.477,5.367999999999999,5.537000000000001,5.303,44350.0,300052,-0.028767866835534773,-0.028767866835534776
2013-02-04,5.337999999999999,5.04,5.337999999999999,5.01,38389.0,300052,-0.06110283159463477,-0.061102831594634775
2013-02-05,5.06,5.08,5.11,4.985,29806.0,300052,0.007936507936507943,0.007936507936507943
2013-02-06,5.154,5.154,5.249,5.115,26230.0,300052,0.014566929133858236,0.014566929133858238
2013-02-07,5.178999999999999,5.671,5.671,5.1339999999999995,91984.0,300052,0.10031043849437338,0.10031043849437338
2013-02-08,5.586,5.676,5.854,5.517,87953.0,300052,0.0008816787162757702,0.0008816787162757704
2013-02-18,5.71,5.6960000000000015,5.735,5.621,41776.0,300052,0.0035236081747712033,0.0035236081747712033
2013-02-19,5.6610000000000005,5.5520000000000005,5.691,5.5120000000000005,34481.0,300052,-0.025280898876404667,-0.025280898876404667
2013-02-20,5.537000000000001,5.894,5.934,5.532,69164.0,300052,0.06159942363112385,0.06159942363112385
2013-02-21,5.845,5.76,6.047999999999999,5.666,59913.0,300052,-0.022734984730234192,-0.022734984730234192
2013-02-22,5.76,5.735,5.85,5.6160000000000005,37007.0,300052,-0.004340277777777685,-0.004340277777777685
2013-02-25,5.715,5.705,5.805,5.6960000000000015,35338.0,300052,-0.005231037489102048,-0.005231037489102048
2013-02-27,5.6610000000000005,5.442,5.6610000000000005,5.3629999999999995,50955.0,300052,-0.04609991235758105,-0.04609991235758105
2013-02-28,5.561,5.989,5.989,5.5120000000000005,68290.0,300052,0.1005145167217934,0.1005145167217934
2013-03-01,6.0829999999999975,6.237,6.396,5.9979999999999976,127226.0,300052,0.04140925029220241,0.04140925029220241
2013-03-04,6.127999999999999,6.267,6.296,6.023,92625.0,300052,0.00481000481000485,0.00481000481000485
2013-03-05,6.277,6.2520000000000024,6.3610000000000015,6.087999999999999,71114.0,300052,-0.002393489707993921,-0.0023934897079939212
2013-03-06,6.296,6.416,6.54,6.291,79571.0,300052,0.026231605886116102,0.026231605886116102
2013-03-07,6.396,6.227,6.51,6.108,59037.0,300052,-0.029457605985037414,-0.029457605985037414
2013-03-08,6.162000000000001,6.093,6.282,6.0729999999999995,25741.0,300052,-0.021519190621487126,-0.02151919062148713
2013-03-11,6.0829999999999975,6.063,6.2120000000000015,6.058,19759.0,300052,-0.004923682914820327,-0.004923682914820328
2013-03-12,6.0829999999999975,5.815,6.138,5.676,38639.0,300052,-0.040903842982021994,-0.040903842982022
2013-03-13,5.775,5.815,5.835,5.626,21267.0,300052,0.0,0.0
2013-03-14,5.81,5.815,5.8839999999999995,5.74,12163.0,300052,0.0,0.0
2013-03-15,5.845,5.775,5.949,5.7010000000000005,21177.0,300052,-0.006878761822871888,-0.006878761822871888
2013-03-18,5.71,5.596,5.725,5.5420000000000025,22101.0,300052,-0.03099567099567104,-0.030995670995671038
2013-03-19,5.601,5.626,5.651,5.412999999999999,16180.0,300052,0.005360972122945005,0.005360972122945004
2013-03-20,5.621,5.795,5.815,5.557,25601.0,300052,0.0300391041592605,0.0300391041592605
2013-03-21,5.81,5.835,5.949,5.785,24297.0,300052,0.0069025021570319305,0.00690250215703193
2013-03-22,5.81,5.76,5.879,5.745,23349.0,300052,-0.012853470437018025,-0.012853470437018023
2013-03-25,5.735,5.78,5.835,5.686,16294.0,300052,0.0034722222222223027,0.003472222222222303
2013-03-26,5.735,5.636,5.77,5.537000000000001,21799.0,300052,-0.024913494809688602,-0.0249134948096886
2013-03-27,5.6610000000000005,5.77,5.854,5.6560000000000015,31728.0,300052,0.02377572746628805,0.02377572746628805
2013-03-28,5.691,5.5120000000000005,5.691,5.4620000000000015,20536.0,300052,-0.044714038128249416,-0.044714038128249416
2013-03-29,5.557,5.5120000000000005,5.681,5.477,19321.0,300052,0.0,0.0
2013-04-01,5.482,5.527,5.596,5.4170000000000025,18071.0,300052,0.0027213352685050217,0.0027213352685050217
2013-04-02,5.532,5.442,5.6610000000000005,5.437,27249.0,300052,-0.01537904830830468,-0.015379048308304681
2013-04-03,5.4170000000000025,5.189,5.477,5.154,32751.0,300052,-0.04649026093348036,-0.04649026093348036
2013-04-08,5.105,5.2829999999999995,5.303,5.04,18501.0,300052,0.018115243784929548,0.018115243784929548
2013-04-09,5.278,5.382999999999999,5.447,5.244,24579.0,300052,0.018928639030853615,0.01892863903085361
2013-04-10,5.353,5.393,5.5120000000000005,5.313,22241.0,300052,0.0018577001671931407,0.0018577001671931407
2013-04-11,5.403,5.2829999999999995,5.437,5.2829999999999995,10125.0,300052,-0.020396810680511836,-0.02039681068051184
2013-04-12,5.308,5.3629999999999995,5.477,5.254,16003.0,300052,0.01514291122468296,0.01514291122468296
2013-04-15,5.482,5.4079999999999995,5.581,5.382999999999999,21424.0,300052,0.00839082603020696,0.008390826030206959
2013-04-16,5.308,5.4620000000000015,5.5020000000000024,5.199,17783.0,300052,0.009985207100592095,0.009985207100592095
2013-04-17,5.4570000000000025,5.671,5.735,5.437,38541.0,300052,0.03826437202489907,0.03826437202489907
2013-04-18,5.671,5.874,5.944,5.606,53402.0,300052,0.03579615588079693,0.03579615588079693
2013-04-19,5.928999999999999,5.994,6.108,5.815,61423.0,300052,0.020429009193054157,0.02042900919305416
2013-04-22,5.959,6.5,6.593999999999999,5.888999999999999,112921.0,300052,0.08441775108441779,0.08441775108441779
2013-04-23,6.356,6.197,6.525,6.1129999999999995,69047.0,300052,-0.04661538461538461,-0.04661538461538461
2013-04-24,6.232,6.669,6.818,6.1770000000000005,106419.0,300052,0.07616588671938027,0.07616588671938028
2013-04-25,6.619,6.381,6.853,6.356,90307.0,300052,-0.043184885290148356,-0.04318488529014836
2013-04-26,6.311,6.331,6.525,6.108,48020.0,300052,-0.007835762419683407,-0.007835762419683406
