date,returnRate
2013-01-04,
2013-01-07,0.0016798969700954588
2013-01-08,-0.0008238279194264164
2013-01-09,-0.00019969698529139813
2013-01-10,0.0016842150110706298
2013-01-11,-0.02270682060071757
2013-01-14,0.02198890364210294
2013-01-15,0.009610317375842413
2013-01-16,-0.009805915803488158
2013-01-17,-0.0021253967121062987
2013-01-18,0.008152896627722438
2013-01-21,0.014786131338544133
2013-01-22,-0.00812499815050539
2013-01-23,-0.0030914423296384383
2013-01-24,-0.01141576568216847
2013-01-25,-0.004127471564075664
2013-01-28,0.0146280270653451
2013-01-29,0.004768802918782412
2013-01-30,0.03979488334597518
2013-01-31,-0.007380105316246132
2013-02-01,0.010308971106767463
2013-02-04,0.00710650506681034
2013-02-05,0.004181244317271817
2013-02-06,-0.0026539770183288836
2013-02-07,-0.001728130811863863
2013-02-08,0.005979451734330355
2013-02-18,-0.005270219921323646
2013-02-19,-0.01846990818061524
2013-02-20,0.007986519228784723
2013-02-21,-0.02609758471773123
2013-02-22,-0.00461519220316281
2013-02-25,0.004513302661712583
2013-02-26,-0.010890733503978435
2013-02-27,0.004235362411251819
2013-02-28,0.0165750801718899
2013-03-01,0.004726339362449864
2013-03-04,-0.031323946881069646
2013-03-05,0.01218958111231216
2013-03-06,0.01758120918278198
2013-03-07,0.001683329078630661
2013-03-08,-0.004522955829225073
2013-03-11,0.0035331815536212246
2013-03-12,-0.010278124595757249
2013-03-13,-0.006459099325612842
2013-03-14,-0.0019412681877979667
2013-03-15,-0.0016631566779000625
2013-03-18,-0.013321826062178556
2013-03-19,0.0065195753943760515
2013-03-20,0.02020065964169901
2013-03-21,0.007439864280351407
2013-03-22,0.0018687903808767285
2013-03-25,-0.003698204196239691
2013-03-26,-0.006449794967190732
2013-03-27,0.00018202042490233356
2013-03-28,-0.027994470513967782
2013-03-29,0.002230197581141657
2013-04-01,0.002192557379233016
2013-04-02,0.00197538709569375
2013-04-03,-0.0045566147057464895
2013-04-08,-0.005144896170120751
2013-04-09,0.010998179797625355
2013-04-10,0.0014522342421402351
2013-04-11,-0.0012515180615057103
2013-04-12,-0.013153210889093698
2013-04-15,-0.007259798681899824
2013-04-16,0.008604214741314288
2013-04-17,0.00038843875672833723
2013-04-18,0.002353197760219191
2013-04-19,0.013127313852143555
2013-04-22,0.007066237636468691
2013-04-23,-0.02148560225616342
2013-04-24,0.007753995808870066
2013-04-25,-0.011508648099102575
2013-04-26,-0.008762737193475718
2013-05-02,-0.0066649239974130746
2013-05-03,0.009860805210911292
2013-05-06,0.007924111317121642
2013-05-07,0.0015237882446192735
2013-05-08,0.004338590209790768
2013-05-09,-0.007723731220125021
2013-05-10,0.007054092224273815
2013-05-13,0.0020458030010315057
2013-05-14,-0.009932037166087227
2013-05-15,0.002193784251450707
2013-05-16,0.006236606193316551
2013-05-17,0.011700945661879215
2013-05-20,0.008183254366485407
2013-05-21,0.011495204945343515
2013-05-22,-0.0037109086603037272
2013-05-23,-0.006945849174561946
2013-05-24,0.004201018731952531
2013-05-27,0.0019881250703762204
2013-05-28,0.007458722357086588
2013-05-29,0.00012216072845671155
2013-05-30,-0.0032356688516342307
2013-05-31,-0.000697237833628969
2013-06-03,0.0024242261214049714
2013-06-04,-0.016376806617779193
2013-06-05,0.004601240760750284
2013-06-06,-0.008466295577160545
2013-06-07,-0.007930808717917444
2013-06-13,-0.027342826849823944
2013-06-14,0.004667935202110705
2013-06-17,0.0006122761014381743
2013-06-18,0.007497397013978014
