date,returnRate
2013-01-04,
2013-01-07,0.0022011340715478766
2013-01-08,0.0066918452455694485
2013-01-09,-0.007318928430027154
2013-01-10,0.013761636114085705
2013-01-11,-0.023485961266054154
2013-01-14,0.03203788813191776
2013-01-15,0.01919159533583243
2013-01-16,0.0015699229018421705
2013-01-17,-0.015982149791076424
2013-01-18,0.005391109389266688
2013-01-21,0.002160600611079983
2013-01-22,-0.016753793050132602
2013-01-23,0.013659035067792634
2013-01-24,0.0010004651050446354
2013-01-25,-0.01906992833944089
2013-01-28,0.015792771823877838
2013-01-29,-2.1727672742857533e-05
2013-01-30,0.008849398456284433
2013-01-31,-0.01404571972765921
2013-02-01,0.0007181185403456919
2013-02-04,0.021293443567417185
2013-02-05,0.012572448767565914
2013-02-06,-0.00015792615360309882
2013-02-07,-0.0017799001712142403
2013-02-08,0.007832968346730479
2013-02-18,-0.010522582428596761
2013-02-19,-0.020472055480545624
2013-02-20,0.007981101268842812
2013-02-21,-0.02440993012942944
2013-02-22,-0.000926353657688822
2013-02-25,-0.0016130255758877335
2013-02-26,-0.017870136729527236
2013-02-27,0.00743079584418284
2013-02-28,0.014782612547101415
2013-03-01,-0.00500389302980153
2013-03-04,-0.04647831095127058
2013-03-05,0.015101750683605449
2013-03-06,0.00995303246854854
2013-03-07,-0.0009811922347527163
2013-03-08,0.0010754636184622777
2013-03-11,-0.008602437465549386
2013-03-12,-0.019308776775773806
2013-03-13,-0.002275831821001113
2013-03-14,-0.005367841817187686
2013-03-15,0.0035740312972658106
2013-03-18,-0.01982959417206729
2013-03-19,0.0028153993484332945
2013-03-20,0.019915004463728354
2013-03-21,0.0077467980489543025
2013-03-22,0.0012905597991999815
2013-03-25,0.02120716367024004
2013-03-26,-0.019294185770355278
2013-03-27,0.007524033099440941
2013-03-28,-0.02780292373237436
2013-03-29,-0.008180419738411786
2013-04-01,-0.002135492547146516
2013-04-02,0.0010213084834827316
2013-04-03,-0.0011329717035480416
2013-04-08,-0.00728660664643417
2013-04-09,0.007325932658908427
2013-04-10,0.011017137162393612
2013-04-11,-0.01241088377727079
2013-04-12,-0.01047745203130843
2013-04-15,-0.01891804000518797
2013-04-16,0.005139970921829067
2013-04-17,-0.000379359529485206
2013-04-18,-0.002236393511229858
2013-04-19,0.015356493059273908
2013-04-22,0.005720896394227231
2013-04-23,-0.021257060993211785
2013-04-24,0.015785283065053186
2013-04-25,-0.011244036048652269
2013-04-26,-0.010663499607712689
2013-05-02,-0.005123634209974927
2013-05-03,0.011470496312913603
2013-05-06,0.0107189177070838
2013-05-07,0.005009519978827002
2013-05-08,0.0042127372026222205
2013-05-09,-0.010706736230979168
2013-05-10,0.005746256362939096
2013-05-13,0.009919495572159896
2013-05-14,-0.010923434875023416
2013-05-15,0.002584949470111695
2013-05-16,0.006058775536741713
2013-05-17,0.011927225376091444
2013-05-20,0.00646228650058242
2013-05-21,0.0067385144251999535
2013-05-22,0.005723797205455095
2013-05-23,-0.002720647131260189
2013-05-24,0.002862813181937044
2013-05-27,-0.0071084295341453324
2013-05-28,0.003562658166080545
2013-05-29,0.002121319385185871
2013-05-30,-0.010556721383149226
2013-05-31,-0.006313117474881057
2013-06-03,-0.003472364756496846
2013-06-04,-0.018359733790304512
2013-06-05,0.005889783414605597
2013-06-06,-0.013555193107641961
2013-06-07,-0.014127654786522366
2013-06-13,-0.041527926397765126
2013-06-14,0.003593495108490729
2013-06-17,-0.0006822896450603541
2013-06-18,-0.00670525598605261
2013-06-19,0.013642391039648222
2013-06-20,-0.032847661692379064
2013-06-21,-0.002788231553289628
2013-06-24,-0.06472005853065396
2013-06-25,-0.021238801701291415
2013-06-26,-0.002284102541291953
2013-06-27,0.012845222547000924
2013-06-28,-0.009841473393207442
2013-07-01,0.0042340520300648
2013-07-02,0.014149449567256969
2013-07-03,0.0003687429601796321
2013-07-04,0.001191546280562577
2013-07-05,-0.0005591981407248167
2013-07-08,-0.04918257903556018
2013-07-09,0.0025615139298025306
2013-07-10,0.024753990980072325
2013-07-11,0.03348396205440541
2013-07-12,-0.014771700144499278
2013-07-15,0.009021633994993405
2013-07-16,0.009960458636394751
2013-07-17,-0.010087215167792915
2013-07-18,-0.015443274544763743
2013-07-19,-0.027808915723495118
2013-07-22,0.006316431578561167
2013-07-23,0.027848852159760074
2013-07-24,-0.008540113992260807
2013-07-25,0.010027934479711913
2013-07-26,-0.008285439772349404
2013-07-29,-0.024992893580207
2013-07-30,0.010207778330215682
2013-07-31,0.008303757268482117
2013-08-01,0.016833062148190175
2013-08-02,-0.00014613528305649386
2013-08-05,0.012437209466798419
2013-08-06,0.004578010148056551
2013-08-07,-0.004993164082922792
2013-08-08,0.0007635666601508341
2013-08-09,0.009931456213932878
2013-08-12,0.026238713219464867
2013-08-13,0.018375400303751784
2013-08-14,-0.01247329131452378
2013-08-15,-0.009657446036651293
2013-08-16,-0.012070281740321619
2013-08-19,0.005706158566034377
2013-08-20,-0.011732363540178115
2013-08-21,0.0011020851773468877
2013-08-22,-0.004940977405674237
2013-08-23,-0.005115089248689963
2013-08-26,0.018632435436791474
2013-08-27,0.007917907354674061
2013-08-28,0.013008561925124099
2013-08-29,-4.1819061609345766e-05
2013-08-30,0.0022552381161827363
2013-09-02,0.007341642797725312
2013-09-03,0.007483690683145449
2013-09-04,0.03274524615359372
2013-09-05,-0.02067025979900683
2013-09-06,0.01193686189110088
2013-09-09,0.017356587634304428
2013-09-10,0.014730198186221493
2013-09-11,0.027034025114687818
2013-09-12,-0.01463731706148819
2013-09-13,-0.018707682986155976
2013-09-16,-0.008068191930076482
2013-09-17,-0.019719239145541842
2013-09-18,0.003263503564901489
2013-09-23,0.010191888699893526
2013-09-24,-0.014429150389385604
2013-09-25,-0.0030909756405546767
2013-09-26,-0.02094632485111194
2013-09-27,-0.004290368928351327
2013-09-30,0.003893434248501784
2013-10-08,0.010789928102032966
2013-10-09,0.0021883040579995577
2013-10-10,0.0030732272453401857
2013-10-11,0.015711041130141008
2013-10-14,0.003473536873461261
2013-10-15,-0.002176838062561497
2013-10-16,-0.013459960366011835
2013-10-17,-0.0020519816812304844
2013-10-18,-0.0018975724111626416
2013-10-21,0.009824470857870462
2013-10-22,-0.006378508128761728
2013-10-23,-0.011268283088088948
2013-10-24,-0.008865170253615383
2013-10-25,-0.017008659322321148
2013-10-28,0.0005214730275169555
2013-10-29,-0.024966040300051007
2013-10-30,0.025625964216568094
2013-10-31,-0.0018874853662340777
2013-11-01,0.00014621000571558
2013-11-04,-0.000494016643935948
2013-11-05,0.0030466812328640625
2013-11-06,0.005090841982989951
2013-11-07,-0.01423052896676826
2013-11-08,-0.0081264377733298
2013-11-11,0.009111130602198333
2013-11-12,0.007114041874293705
2013-11-13,-0.017921420620930894
2013-11-14,0.004301420886549902
2013-11-15,0.016489319232287088
2013-11-18,0.01824475111343181
2013-11-19,-2.7947508734336482e-05
2013-11-20,0.007475659260500057
2013-11-21,-0.005454545787423885
2013-11-22,-0.0033562316745205005
2013-11-25,-6.47990063262216e-05
2013-11-26,0.002587390542737563
2013-11-27,0.009734420867265255
2013-11-28,0.017401140416431694
2013-11-29,0.0018525495477673514
2013-12-02,-0.031701423112483
2013-12-03,0.01741248695955591
2013-12-04,0.01806316046573449
2013-12-05,-0.0009443006600747965
2013-12-06,0.0018057656696385267
2013-12-09,-0.0016282315794402217
2013-12-10,0.004974139510292865
2013-12-11,-0.019570816447335045
2013-12-12,-0.0011784138008987615
2013-12-13,0.00091515710420771
2013-12-16,-0.0203847710613339
2013-12-17,-0.005307481667154574
2013-12-18,-0.002595823254555744
2013-12-19,-0.005953182301424222
2013-12-20,-0.017758902430044566
2013-12-23,-0.005558862957136087
2013-12-24,0.004666704188161457
2013-12-25,0.004741689957861023
2013-12-26,-0.01825935812741397
2013-12-27,0.013501874409449303
2013-12-30,-0.0037507924453865633
2013-12-31,0.011310460658294066
2014-01-02,0.004645882090988289
2014-01-03,-0.008408685100316242
2014-01-06,-0.029427126702196535
2014-01-07,-0.001851594791173502
2014-01-08,-0.007383283931116136
2014-01-09,-0.019670739959281015
2014-01-10,-0.018662998322898885
2014-01-13,-0.005150276174836408
2014-01-14,0.013707027107621535
2014-01-15,-0.004892135938591709
2014-01-16,0.0036419633152829927
2014-01-17,-0.015576178379586627
2014-01-20,-0.0030421136397159494
2014-01-21,0.007465604755726115
2014-01-22,0.026844585078940168
2014-01-23,-0.007858274136572408
2014-01-24,0.00931341874551278
2014-01-27,-0.01040083858382297
2014-01-28,-5.3521170676234496e-05
2014-01-29,0.0008636993483611923
2014-01-30,-0.0004382263216835878
2014-02-07,0.0066423376106559615
2014-02-10,0.021370500730162445
2014-02-11,0.006424836392686876
2014-02-12,0.007679736803852048
2014-02-13,-0.005368302742121924
2014-02-14,0.010640054255243456
2014-02-17,0.01754803684539219
2014-02-18,-0.004929464663798452
2014-02-19,0.003178923966997697
2014-02-20,-0.003767856353962343
2014-02-21,-0.014284486662414738
2014-02-24,-0.014218594719977386
