date,returnRate
2013-01-04,
2013-01-07,0.02441410889763179
2013-01-08,0.004917620999535502
2013-01-09,0.014619322717188682
2013-01-10,0.02229437752502711
2013-01-11,-0.02060511956822126
2013-01-14,0.046831137157317036
2013-01-15,0.013048148379324803
2013-01-16,0.00031712822068469086
2013-01-17,-0.009041932613874051
2013-01-18,0.020347801625933682
2013-01-21,0.0011787016470319993
2013-01-22,-0.02036114263997
2013-01-23,-0.0023386379408945946
2013-01-24,-0.011768334767523697
2013-01-25,-0.008332383776080695
2013-01-28,0.041185359384868
2013-01-29,0.02135699679922531
2013-01-30,-0.0063599780064490935
2013-01-31,-0.004471147112684383
2013-02-01,0.0008514032123697308
2013-02-04,-0.02546785695826981
2013-02-05,0.005023358763145557
2013-02-06,0.016053018577039117
2013-02-07,0.003962930771343231
2013-02-08,0.01567277888589668
2013-02-18,0.011987795752320882
2013-02-19,-0.01931778454973137
2013-02-20,0.03293085904345716
2013-02-21,-0.008634803206772044
2013-02-22,-0.004642985220981935
2013-02-25,0.02500960044376883
2013-02-26,-0.016277026054829013
2013-02-27,0.004198194644779837
2013-02-28,0.02413246779165559
2013-03-01,0.02633873542711687
2013-03-04,-0.018392920131089698
2013-03-05,0.026087473951552784
2013-03-06,0.05539898274428445
2013-03-07,-0.003842459281851744
2013-03-08,-0.012492900383225638
2013-03-11,-0.016949246627637995
2013-03-12,-0.020575524256464355
2013-03-13,-0.010188111766189936
2013-03-14,0.010459833265120724
2013-03-15,0.0060724048110091244
2013-03-18,-0.02340828310564143
2013-03-19,-0.010842414963463482
2013-03-20,0.03516507703177737
2013-03-21,0.023533607430405636
2013-03-22,0.0003440677433611091
2013-03-25,0.010952953291083445
2013-03-26,0.03225675316471576
2013-03-27,-0.013148368148109468
2013-03-28,-0.028258606284496366
2013-03-29,-0.01935091076352729
2013-04-01,0.013674185604745969
2013-04-02,-0.03922446135609851
2013-04-03,-0.004195320126326477
2013-04-08,0.03330880515487639
2013-04-09,0.017976720683033767
2013-04-10,-0.0073784177536586615
2013-04-11,-0.012230064455715785
2013-04-12,0.01591028110525273
2013-04-15,-0.01846439504312117
2013-04-16,0.013136750994816515
2013-04-17,0.005732296934912626
2013-04-18,0.0029323666338455564
2013-04-19,0.038538068633871395
2013-04-22,0.013449102068606597
2013-04-23,-0.029400769682234863
2013-04-24,0.03120162116476727
2013-04-25,-0.02584640335262769
2013-04-26,-0.026939584653867386
2013-05-02,0.02475808456137304
2013-05-03,0.0021265086913379535
2013-05-06,0.011946480285555517
2013-05-07,-0.0225777440237312
2013-05-08,0.02019072221568144
2013-05-09,0.004728740535948908
2013-05-10,0.0016073242133516372
2013-05-13,-0.0013070440813935712
2013-05-14,-0.02610532929421227
2013-05-15,0.009933398011015488
2013-05-16,0.005578143300583048
2013-05-17,0.01512603092540228
2013-05-20,0.03331996664981428
2013-05-21,0.017033802722372537
2013-05-22,-0.014725570179014501
2013-05-23,-0.008709791243189475
2013-05-24,0.0139717309906055
2013-05-27,0.04123730280201503
2013-05-28,0.0022401088470527567
2013-05-29,0.02481618573554423
2013-05-30,-0.009521363551705284
2013-05-31,-0.010686804871446529
2013-06-03,-0.012489018187065649
2013-06-04,-0.03480836373066305
2013-06-05,0.0054041951865604395
2013-06-06,-0.02732547339207686
2013-06-07,-0.01758853816006268
2013-06-13,-0.007280334836553614
2013-06-14,0.011374419521915797
2013-06-17,0.00674259977494776
2013-06-18,-0.008557693581648231
2013-06-19,0.005979984181293101
2013-06-20,-0.03667524950209313
2013-06-21,-0.009984647670884084
2013-06-24,-0.0577348633805806
2013-06-25,-0.008690579747902225
2013-06-26,0.023926657770793388
2013-06-27,-0.012536864822962082
2013-06-28,-0.0009270482935070896
2013-07-01,0.024716237891440843
2013-07-02,0.04204423158024658
2013-07-03,-0.007230826491514055
2013-07-04,0.016669205666525792
2013-07-05,-0.018784112572712394
2013-07-08,-0.050422394056346666
2013-07-09,-0.0024883094431059813
2013-07-10,0.026258952962944504
2013-07-11,0.027625132214309404
2013-07-12,0.00036725830277409917
2013-07-15,0.020404683622673375
2013-07-16,0.025369291495674517
2013-07-17,-0.021810237696283378
2013-07-18,0.008061743710848486
2013-07-19,-0.012312797961622601
2013-07-22,0.036810908842407584
2013-07-23,0.034838678056184506
2013-07-24,0.0019341698166055804
2013-07-25,-0.011451726452836769
2013-07-26,-0.010236137911237909
2013-07-29,-0.007585287636785796
2013-07-30,-0.00020518713851868614
2013-07-31,0.0008583617501269499
2013-08-01,0.026193383961136643
2013-08-02,-0.00943990135259372
2013-08-05,0.04341324064314241
2013-08-06,0.008953728484342961
2013-08-07,0.002746253979410999
2013-08-08,0.003719139786686468
2013-08-09,0.019994307939305973
2013-08-12,0.010870774313383845
2013-08-13,-0.011920638267620081
2013-08-14,-0.002846704307705328
2013-08-15,-0.027564223994596262
2013-08-16,-0.012645508037779085
2013-08-19,0.020690945572579656
2013-08-20,0.0010700234967988252
2013-08-21,0.003240517599264267
2013-08-22,0.022386963335290295
2013-08-23,-0.012068084832103981
2013-08-26,0.015177381404028712
2013-08-27,-0.002210057607580396
2013-08-28,-0.010120247488499611
2013-08-29,0.006667586496285672
2013-08-30,-0.025592517427586448
2013-09-02,0.018100660083978294
2013-09-03,0.015337268260002934
2013-09-04,0.00290880844640538
2013-09-05,0.002130552535995454
2013-09-06,-0.009862738045421322
2013-09-09,-0.015557555832230245
2013-09-10,0.013472244845500426
2013-09-11,-0.02146329725983292
2013-09-12,0.009792486346433135
2013-09-13,0.02603287599790927
2013-09-16,-0.003999608877660369
2013-09-17,-0.02743222285089143
2013-09-18,-0.00024012218061673747
2013-09-23,0.014126216957636512
2013-09-24,-0.012501292850180815
2013-09-25,-0.006214276834311987
2013-09-26,-0.018075985726781398
2013-09-27,0.011065221996862187
2013-09-30,0.01596265067462102
2013-10-08,0.011775507717648162
2013-10-09,0.024901158101851697
2013-10-10,-0.0001710826694613374
2013-10-11,0.017599877329848957
2013-10-14,0.016189053985389047
2013-10-15,0.0008266641886944263
2013-10-16,-0.020769027183459143
2013-10-17,0.0015036646503979484
2013-10-18,-0.006513921128306193
2013-10-21,0.012725017886221993
2013-10-22,-0.010818339919518107
2013-10-23,-0.03511334920888957
2013-10-24,-0.006544728262117835
2013-10-25,-0.028473489133772716
2013-10-28,-0.000965776870078478
2013-10-29,-0.024706972281732766
2013-10-30,0.02090957464425602
2013-10-31,-0.009350139947310035
2013-11-01,-0.0055791679368865895
2013-11-04,0.005919224223604532
2013-11-05,0.015512517814545329
2013-11-06,-0.012662673586556076
2013-11-07,-0.02003928740894678
2013-11-08,-0.01860961506063664
2013-11-11,0.005027993764246814
2013-11-12,0.004919445303652508
2013-11-13,-0.019679006704309672
2013-11-14,0.014433022695803287
2013-11-15,0.02190757161320581
2013-11-18,0.02027455440454105
2013-11-19,0.008684327952127962
2013-11-20,0.014322139463446163
2013-11-21,0.0012942983567919488
2013-11-22,0.034136886273757064
2013-11-25,-0.010679082695981864
2013-11-26,-0.0028988268783178
2013-11-27,-0.0007846963674344256
2013-11-28,0.0075506471870800925
2013-11-29,0.012844970330272088
2013-12-02,-0.05491303868376906
2013-12-03,0.03652823018972803
2013-12-04,0.03033249351898351
2013-12-05,0.002206468975093326
2013-12-06,0.00012894894394879165
2013-12-09,0.016947721086871228
2013-12-10,-0.00554497214449965
2013-12-11,-0.0009102286432818135
2013-12-12,-0.0035958099263445837
2013-12-13,0.004691434050766688
2013-12-16,-0.02092183710252896
2013-12-17,-0.014606160876119817
2013-12-18,0.0007684043375600745
2013-12-19,0.001576994008006999
2013-12-20,0.00010178159444377664
2013-12-23,-0.011257005507962608
2013-12-24,0.009606131975309243
2013-12-25,0.013430242953655903
2013-12-26,-0.016302464623057098
2013-12-27,0.009564218626534489
2013-12-30,0.007568006328300886
2013-12-31,0.00011637845557519156
2014-01-02,0.023176447706044496
2014-01-03,-0.013663433115115028
2014-01-06,-0.043832357867243224
2014-01-07,0.007362421355597242
2014-01-08,-0.008948810218932565
2014-01-09,-0.02011746692577812
2014-01-10,-0.023445521390570104
2014-01-13,-0.007562898126002102
2014-01-14,0.02239033823913541
2014-01-15,0.012693798040166487
2014-01-16,-0.0016967701816903657
2014-01-17,-0.01186671501055107
2014-01-20,-0.007509754989851766
2014-01-21,0.011638414784996628
2014-01-22,0.026144781658488027
2014-01-23,-0.00018632453624108203
2014-01-24,0.014147733565165497
2014-01-27,0.0006984706344752722
2014-01-28,-0.0006345911962991354
2014-01-29,0.009443039371260129
2014-01-30,-0.010059637812930969
2014-02-07,0.024090404309428156
2014-02-10,0.02782782117580854
2014-02-11,-0.0008601184401991155
2014-02-12,0.02015009622810417
2014-02-13,-0.023772371677117203
2014-02-14,0.01761786919832709
2014-02-17,0.012217524951330798
2014-02-18,0.0005073154883529533
2014-02-19,-0.007847476111914772
2014-02-20,-0.021542133513764126
2014-02-21,-0.006391399110770681
2014-02-24,-0.01386345510491034
2014-02-25,-0.03619379755122561
2014-02-26,0.005917741841789832
2014-02-27,-0.013355499945309239
2014-02-28,0.010209459267347157
2014-03-03,0.028827647007017405
2014-03-04,0.004094971715006985
2014-03-05,-0.01315386615029378
2014-03-06,-0.003160581202233084
2014-03-07,-0.0026653501284393333
2014-03-10,-0.03987496008286833
2014-03-11,0.03179061658430784
2014-03-12,0.01020642365019268
2014-03-13,0.006914714001896805
2014-03-14,0.010275992666891626
2014-03-17,0.01220669009195427
2014-03-18,-0.00915370346656546
2014-03-19,-0.0015532553550456564
2014-03-20,-0.024204846311671437
2014-03-21,0.025985757580223184
2014-03-24,0.0007764126731073876
2014-03-25,-0.005626513897369191
2014-03-26,0.0042288015394648494
2014-03-27,-0.00901538187117649
2014-03-28,-0.016021258761718876
2014-03-31,0.006489024135873072
2014-04-01,0.027396577418801967
2014-04-02,-0.006208241043602604
2014-04-03,0.0042778344318923954
2014-04-04,0.027958951636545548
2014-04-08,0.009526087784211709
2014-04-09,0.006179274499861445
2014-04-10,-0.01024186842426497
2014-04-11,0.002425821959445244
2014-04-14,0.0008275278329693825
2014-04-15,-0.021816314635220824
2014-04-16,0.0030915792053827847
2014-04-17,0.001920663597767182
2014-04-18,0.0031264046119195625
2014-04-21,-0.004230864873997374
2014-04-22,-0.013079527283412912
2014-04-23,-0.00158675272488313
2014-04-24,-0.00975677785324718
2014-04-25,-0.028571577297195942
2014-04-28,-0.037775921784804205
2014-04-29,0.022174131143351188
2014-04-30,-0.010936587166794383
2014-05-05,0.005079876564550117
2014-05-06,0.008937857829345223
2014-05-07,-0.019768008029794365
2014-05-08,0.003175750940677242
2014-05-09,-0.006711919169018861
2014-05-12,0.025241141001894958
2014-05-13,-0.0008269584669384768
2014-05-14,-0.0027378012530460917
2014-05-15,-0.021176094046545135
2014-05-16,-0.006965324790013142
2014-05-19,0.0028384209379656964
2014-05-20,0.0023722665136988864
2014-05-21,0.0045475134903322926
2014-05-22,0.00020693564713236844
2014-05-23,0.005820075473599096
2014-05-26,0.010499572689897891
2014-05-27,-0.003414721125643768
2014-05-28,0.0038565258964341578
2014-05-29,-0.011961857585625808
2014-05-30,0.0012982014151423833
2014-06-03,-0.004024957489153274
2014-06-04,-0.005719383812183204
2014-06-05,0.0059378885061340545
2014-06-06,-0.002104728789445461
2014-06-09,-0.005243028850076466
2014-06-10,0.0048681101554186685
2014-06-11,0.001224363529119305
2014-06-12,0.019085170269783673
2014-06-13,0.004382341276763789
2014-06-16,0.00036372099903121376
2014-06-17,0.002819609432287543
2014-06-18,-0.017792539677340975
2014-06-19,-0.02875864942097676
2014-06-20,0.015409448491199485
2014-06-23,-0.0001487984600878304
2014-06-24,0.02390369963692739
2014-06-25,-0.010720440439461621
2014-06-26,0.008220855987226432
2014-06-27,0.01854197852636099
2014-06-30,0.005663052870347715
2014-07-01,-0.0021118310647814144
2014-07-02,0.00604055950100726
2014-07-03,0.00959531294168867
2014-07-04,-0.0007497020514184022
2014-07-07,-0.004876741267446654
2014-07-08,0.006637511371801122
2014-07-09,-0.012412266885635551
2014-07-10,-0.0019084507511442548
2014-07-11,0.01195081997909961
2014-07-14,0.014594799495960206
2014-07-15,0.007244360940681504
2014-07-16,-0.0073262333075076016
2014-07-17,-0.0054367210696778375
2014-07-18,-0.006441061228739953
2014-07-21,-0.007056720496072971
2014-07-22,0.007596124672395747
2014-07-23,-0.011390201195336151
2014-07-24,0.00046606098743688293
2014-07-25,0.015423871718809769
2014-07-28,0.011992871887584414
2014-07-29,0.013728305849262315
2014-07-30,-0.001438485598565147
2014-07-31,0.005632559930977566
2014-08-01,-0.0034783869284089586
2014-08-04,0.015055237008736311
2014-08-05,0.009344372860291541
2014-08-06,0.0022903556368085447
2014-08-07,-0.012440358392288164
2014-08-08,0.011217856431129297
2014-08-11,0.015040571068720249
2014-08-12,0.009295796893295375
2014-08-13,-0.00010183975215850379
2014-08-14,-0.00995756485010255
2014-08-15,0.02915315418990494
2014-08-18,0.017948294893364705
2014-08-19,0.005463680248656751
2014-08-20,-0.002158849645419001
2014-08-21,-0.006402682800742095
2014-08-22,0.005297924052030551
2014-08-25,-0.004556917929225854
2014-08-26,-0.03229591254233052
2014-08-27,0.004556723492628335
2014-08-28,-0.010027426282728196
2014-08-29,0.016208591068202566
2014-09-01,0.01739095274904435
2014-09-02,0.011319819332734174
2014-09-03,0.0025484979398499824
2014-09-04,0.009624710432829938
2014-09-05,0.004237665124046151
2014-09-09,0.0044623378139878895
2014-09-10,0.004496265605090268
2014-09-11,0.006610592183586652
2014-09-12,0.013318143476607838
2014-09-15,0.009491892317937319
2014-09-16,-0.03784982049775628
2014-09-17,0.004171114977357693
2014-09-18,0.009230824599502347
2014-09-19,0.010663131300599319
2014-09-22,-0.01841072497442886
2014-09-23,0.011682579684258634
2014-09-24,0.02138314688337953
2014-09-25,0.01980393816041955
2014-09-26,-0.00725847961658363
2014-09-29,0.022243947605033145
2014-09-30,-0.0007010179609193191
2014-10-08,0.018210655107619992
2014-10-09,-0.004534525221373828
2014-10-10,-0.0024301496260600193
2014-10-13,-0.004410411233847584
2014-10-14,-0.006584731881309856
2014-10-15,0.004819222232166419
2014-10-16,-0.01648474721469499
2014-10-17,-0.00765052437751913
2014-10-20,0.017139571715921172
2014-10-21,-0.006003254614866689
2014-10-22,-0.012003953273790738
2014-10-23,-0.02004706254633864
2014-10-24,0.007834689499040657
2014-10-27,0.012000351871337675
2014-10-28,0.022259891408170474
2014-10-29,0.017581685567213477
2014-10-30,-0.002694234720079548
